File,RelativePath,Folder,Date,Time,ImageQuality,DeleteFlag,CameraLocation,StartDate,TechnicianName,Service,Empty,Animal,Human,HumanActivity,Murrelet,Adult,Offspring,Egg,Species,Count,PredationEvent,Tags,SecondOpinion,GoodPicture,Comments,
RCNX0001.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:07,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0002.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:09,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0003.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:10,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0004.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:10,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0005.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:11,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0006.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:12,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0007.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:14,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0008.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:14,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0009.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:15,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0010.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:16,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0011.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:17,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0012.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:18,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0013.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:19,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0014.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:20,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0015.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:18:21,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0016.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:20:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0017.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:22:02,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0018.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:22:04,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0019.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:22:04,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0020.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:22:05,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0021.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:22:06,Ok,false,Moss Cave,02/10/2021,Tam Ta,true,false,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0022.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:30:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0023.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:40:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0024.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,10:50:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0025.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,11:00:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0026.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,11:10:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0027.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,11:20:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0028.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,11:30:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0029.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,11:40:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0030.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,11:50:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
RCNX0031.JPG,2_10_21 to 4_1_21,Moss Camera 1,10-Feb-2021,12:00:00,Ok,false,Moss Cave,02/10/2021,Tam Ta,false,true,false,false,,false,0,0,false,,0,false,,false,false,,
