"site","cam_id","date","jday","hour","tod","image_type","photo_count","SCMU_hourly_det","CORA_hourly_det"
"Moss","cam_03",2021-02-16,47,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-16,47,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-16,47,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-16,47,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-16,47,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-16,47,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-16,47,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-16,47,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-16,47,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-16,47,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-16,47,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-16,47,21,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-16,47,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-16,47,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-16,47,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,3,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,3,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-17,48,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-17,48,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-17,48,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-17,48,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-17,48,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-17,48,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-17,48,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,21,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-17,48,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-17,48,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,3,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,3,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-18,49,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,6,"dawn","motion",5,0,0
"Moss","cam_03",2021-02-18,49,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-18,49,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-18,49,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-18,49,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-18,49,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-18,49,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,21,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-18,49,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-18,49,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,3,"night","motion",5,1,0
"Moss","cam_03",2021-02-19,50,3,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-19,50,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,5,"dawn","motion",15,1,0
"Moss","cam_03",2021-02-19,50,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-19,50,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-19,50,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-19,50,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-19,50,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-19,50,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-19,50,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,21,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-19,50,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-19,50,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-19,50,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,3,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,3,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,4,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-20,51,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-20,51,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-20,51,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-20,51,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-20,51,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-20,51,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-20,51,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-20,51,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,21,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-20,51,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-20,51,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-21,52,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-21,52,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-21,52,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,3,"night","motion",0,0,0
"Moss","cam_03",2021-02-21,52,3,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-21,52,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-21,52,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-21,52,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-21,52,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-21,52,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-21,52,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-21,52,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-21,52,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-21,52,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,20,"night","motion",15,1,0
"Moss","cam_03",2021-02-21,52,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-21,52,21,"night","motion",10,1,0
"Moss","cam_03",2021-02-21,52,21,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-21,52,22,"night","motion",5,0,0
"Moss","cam_03",2021-02-21,52,22,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-21,52,23,"night","motion",5,0,0
"Moss","cam_03",2021-02-21,52,23,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-22,53,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,3,"night","motion",5,1,0
"Moss","cam_03",2021-02-22,53,3,"night","timelapse",6,1,0
"Moss","cam_03",2021-02-22,53,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-22,53,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-22,53,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-22,53,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-22,53,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-22,53,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-22,53,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-22,53,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,21,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-22,53,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-22,53,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,2,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,3,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,3,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-23,54,5,"dawn","timelapse",6,1,0
"Moss","cam_03",2021-02-23,54,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-23,54,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-23,54,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-23,54,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-23,54,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-23,54,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-23,54,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,20,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,21,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,21,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,22,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,22,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-23,54,23,"night","motion",0,0,0
"Moss","cam_03",2021-02-23,54,23,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,0,"night","motion",0,0,0
"Moss","cam_03",2021-02-24,55,0,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,1,"night","motion",0,0,0
"Moss","cam_03",2021-02-24,55,1,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,2,"night","motion",5,0,0
"Moss","cam_03",2021-02-24,55,2,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,3,"night","motion",5,0,0
"Moss","cam_03",2021-02-24,55,3,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,4,"night","motion",0,0,0
"Moss","cam_03",2021-02-24,55,4,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,5,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-24,55,5,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,6,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-24,55,6,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,7,"dawn","motion",0,0,0
"Moss","cam_03",2021-02-24,55,7,"dawn","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,8,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,8,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,9,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,9,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,10,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,10,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,11,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,11,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,12,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,12,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,13,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,13,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,14,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,14,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,15,"day","motion",0,0,0
"Moss","cam_03",2021-02-24,55,15,"day","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,16,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-24,55,16,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,17,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-24,55,17,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,18,"dusk","motion",0,0,0
"Moss","cam_03",2021-02-24,55,18,"dusk","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,19,"night","motion",0,0,0
"Moss","cam_03",2021-02-24,55,19,"night","timelapse",6,0,0
"Moss","cam_03",2021-02-24,55,20,"night","motion",0,0,0
"Moss","cam_03",2021-02-24,55,20,"night","timelapse",6,0,0
