"site","cam_id","date","jday","hour","tod","image_type","photo_count","SCMU_hourly_det","CORA_hourly_det"
"Lava1","cam_01",2021-05-12,132,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,5,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-12,132,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-12,132,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,5,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-13,133,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-13,133,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,5,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-14,134,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-14,134,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,5,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-15,135,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-15,135,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,3,"dawn","timelapse",12,0,0
"Lava1","cam_01",2021-05-16,136,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,4,"dawn","timelapse",10,0,0
"Lava1","cam_01",2021-05-16,136,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,5,"day","timelapse",6,1,0
"Lava1","cam_01",2021-05-16,136,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-16,136,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-16,136,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,5,"day","timelapse",6,1,0
"Lava1","cam_01",2021-05-17,137,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-17,137,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-17,137,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,5,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,14,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-18,138,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-18,138,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,4,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,5,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,5,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,6,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,6,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,7,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,7,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,8,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,8,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,9,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,9,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,10,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,10,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,11,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,11,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,12,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,12,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,13,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,13,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,14,"day","motion",10,0,1
"Lava1","cam_01",2021-05-19,139,14,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,15,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,15,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,16,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,16,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,17,"day","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,17,"day","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,18,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,18,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,19,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,19,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,20,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,20,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,21,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,21,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,22,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,22,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-19,139,23,"dusk","motion",0,0,0
"Lava1","cam_01",2021-05-19,139,23,"dusk","timelapse",6,0,0
"Lava1","cam_01",2021-05-20,140,0,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-20,140,0,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-20,140,1,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-20,140,1,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-20,140,2,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-20,140,2,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-20,140,3,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-20,140,3,"dawn","timelapse",6,0,0
"Lava1","cam_01",2021-05-20,140,4,"dawn","motion",0,0,0
"Lava1","cam_01",2021-05-20,140,4,"dawn","timelapse",6,1,0
"Lava1","cam_01",2021-05-20,140,5,"day","motion",0,0,0
