"folder","relative_path","file","image_no","site","cam_id","date_time","date","time","year","month","day","jday","hour","min","sec","image_type","image_quality","delete_flag","camera_location","start_date","technician_name","service","empty","animal","human","human_activity","murrelet","adult","offspring","egg","species","count","predation_event","tags","second_opinion","good_picture","comments","ID","min2","int_diff","int_diff_secs","murrelet_status","SCMU","CORA","BNOW","PEEM","predation","detection"
"Lava2","2_10_21 to 4_1_21","RCNX5442.JPG","2021_Lava2_27665","Lava2","cam_02","2021-03-19 09:01:45","2021-03-19","09:01:45",2021,3,19,78,9,1,45,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","true",NA,27665,NA,0,0,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5443.JPG","2021_Lava2_27666","Lava2","cam_02","2021-03-19 09:01:46","2021-03-19","09:01:46",2021,3,19,78,9,1,46,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27666,NA,1,0.0166666666666667,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5444.JPG","2021_Lava2_27667","Lava2","cam_02","2021-03-19 09:01:46","2021-03-19","09:01:46",2021,3,19,78,9,1,46,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27667,NA,0,0,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5445.JPG","2021_Lava2_27668","Lava2","cam_02","2021-03-19 09:01:47","2021-03-19","09:01:47",2021,3,19,78,9,1,47,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27668,NA,1,0.0166666666666667,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5488.JPG","2021_Lava2_27711","Lava2","cam_02","2021-03-19 16:05:56","2021-03-19","16:05:56",2021,3,19,78,16,5,56,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27711,NA,356,5.93333333333333,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5489.JPG","2021_Lava2_27712","Lava2","cam_02","2021-03-19 16:05:57","2021-03-19","16:05:57",2021,3,19,78,16,5,57,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27712,NA,1,0.0166666666666667,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5490.JPG","2021_Lava2_27713","Lava2","cam_02","2021-03-19 16:05:57","2021-03-19","16:05:57",2021,3,19,78,16,5,57,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27713,NA,0,0,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5491.JPG","2021_Lava2_27714","Lava2","cam_02","2021-03-19 16:05:58","2021-03-19","16:05:58",2021,3,19,78,16,5,58,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27714,NA,1,0.0166666666666667,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5492.JPG","2021_Lava2_27715","Lava2","cam_02","2021-03-19 16:05:58","2021-03-19","16:05:58",2021,3,19,78,16,5,58,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"true","Raven",1,"true",NA,"false","false",NA,27715,NA,0,0,NA,0,1,0,0,1,1
"Lava2","2_10_21 to 4_1_21","RCNX5531.JPG","2021_Lava2_27754","Lava2","cam_02","2021-03-19 22:30:00","2021-03-19","22:30:00",2021,3,19,78,22,30,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,27754,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5546.JPG","2021_Lava2_27769","Lava2","cam_02","2021-03-20 01:00:00","2021-03-20","01:00:00",2021,3,20,79,1,0,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,27769,NA,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5659.JPG","2021_Lava2_27882","Lava2","cam_02","2021-03-20 19:50:00","2021-03-20","19:50:00",2021,3,20,79,19,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",2,"false",NA,"false","false",NA,27882,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5677.JPG","2021_Lava2_27900","Lava2","cam_02","2021-03-20 22:50:00","2021-03-20","22:50:00",2021,3,20,79,22,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,27900,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5805.JPG","2021_Lava2_28028","Lava2","cam_02","2021-03-21 20:10:00","2021-03-21","20:10:00",2021,3,21,80,20,10,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28028,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5863.JPG","2021_Lava2_28086","Lava2","cam_02","2021-03-22 05:50:00","2021-03-22","05:50:00",2021,3,22,81,5,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,28086,0,600,10,"alive",1,0,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5961.JPG","2021_Lava2_28184","Lava2","cam_02","2021-03-22 22:10:00","2021-03-22","22:10:00",2021,3,22,81,22,10,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28184,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5985.JPG","2021_Lava2_28208","Lava2","cam_02","2021-03-23 02:10:00","2021-03-23","02:10:00",2021,3,23,82,2,10,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28208,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5986.JPG","2021_Lava2_28209","Lava2","cam_02","2021-03-23 02:20:00","2021-03-23","02:20:00",2021,3,23,82,2,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28209,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5987.JPG","2021_Lava2_28210","Lava2","cam_02","2021-03-23 02:30:00","2021-03-23","02:30:00",2021,3,23,82,2,30,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28210,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5994.JPG","2021_Lava2_28217","Lava2","cam_02","2021-03-23 03:40:00","2021-03-23","03:40:00",2021,3,23,82,3,40,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28217,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX5995.JPG","2021_Lava2_28218","Lava2","cam_02","2021-03-23 03:50:00","2021-03-23","03:50:00",2021,3,23,82,3,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28218,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX6007.JPG","2021_Lava2_28230","Lava2","cam_02","2021-03-23 05:50:00","2021-03-23","05:50:00",2021,3,23,82,5,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28230,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX6126.JPG","2021_Lava2_28349","Lava2","cam_02","2021-03-24 01:40:00","2021-03-24","01:40:00",2021,3,24,83,1,40,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",2,"false",NA,"false","false",NA,28349,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX6133.JPG","2021_Lava2_28356","Lava2","cam_02","2021-03-24 02:50:00","2021-03-24","02:50:00",2021,3,24,83,2,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",2,"false",NA,"false","false",NA,28356,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX6235.JPG","2021_Lava2_28458","Lava2","cam_02","2021-03-24 19:50:00","2021-03-24","19:50:00",2021,3,24,83,19,50,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28458,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX6238.JPG","2021_Lava2_28461","Lava2","cam_02","2021-03-24 20:20:00","2021-03-24","20:20:00",2021,3,24,83,20,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,28461,0,600,10,NA,0,0,0,1,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7197.JPG","2021_Lava2_29420","Lava2","cam_02","2021-03-31 12:02:49","2021-03-31","12:02:49",2021,3,31,90,12,2,49,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29420,NA,169,2.81666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7198.JPG","2021_Lava2_29421","Lava2","cam_02","2021-03-31 12:02:49","2021-03-31","12:02:49",2021,3,31,90,12,2,49,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29421,NA,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7199.JPG","2021_Lava2_29422","Lava2","cam_02","2021-03-31 12:02:50","2021-03-31","12:02:50",2021,3,31,90,12,2,50,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29422,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7200.JPG","2021_Lava2_29423","Lava2","cam_02","2021-03-31 12:02:51","2021-03-31","12:02:51",2021,3,31,90,12,2,51,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29423,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7201.JPG","2021_Lava2_29424","Lava2","cam_02","2021-03-31 12:02:51","2021-03-31","12:02:51",2021,3,31,90,12,2,51,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29424,NA,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7202.JPG","2021_Lava2_29425","Lava2","cam_02","2021-03-31 12:02:53","2021-03-31","12:02:53",2021,3,31,90,12,2,53,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29425,NA,2,0.0333333333333333,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7203.JPG","2021_Lava2_29426","Lava2","cam_02","2021-03-31 12:02:54","2021-03-31","12:02:54",2021,3,31,90,12,2,54,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29426,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7204.JPG","2021_Lava2_29427","Lava2","cam_02","2021-03-31 12:02:54","2021-03-31","12:02:54",2021,3,31,90,12,2,54,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29427,NA,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7205.JPG","2021_Lava2_29428","Lava2","cam_02","2021-03-31 12:02:55","2021-03-31","12:02:55",2021,3,31,90,12,2,55,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29428,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7206.JPG","2021_Lava2_29429","Lava2","cam_02","2021-03-31 12:02:56","2021-03-31","12:02:56",2021,3,31,90,12,2,56,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29429,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7207.JPG","2021_Lava2_29430","Lava2","cam_02","2021-03-31 12:02:58","2021-03-31","12:02:58",2021,3,31,90,12,2,58,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29430,NA,2,0.0333333333333333,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7208.JPG","2021_Lava2_29431","Lava2","cam_02","2021-03-31 12:02:58","2021-03-31","12:02:58",2021,3,31,90,12,2,58,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29431,NA,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7209.JPG","2021_Lava2_29432","Lava2","cam_02","2021-03-31 12:02:59","2021-03-31","12:02:59",2021,3,31,90,12,2,59,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29432,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7210.JPG","2021_Lava2_29433","Lava2","cam_02","2021-03-31 12:03:00","2021-03-31","12:03:00",2021,3,31,90,12,3,0,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29433,NA,1,0.0166666666666667,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7211.JPG","2021_Lava2_29434","Lava2","cam_02","2021-03-31 12:03:00","2021-03-31","12:03:00",2021,3,31,90,12,3,0,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29434,NA,0,0,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7212.JPG","2021_Lava2_29435","Lava2","cam_02","2021-03-31 12:03:03","2021-03-31","12:03:03",2021,3,31,90,12,3,3,"motion","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,29435,NA,3,0.05,NA,0,1,0,0,0,1
"Lava2","2_10_21 to 4_1_21","RCNX7266.JPG","2021_Lava2_29489","Lava2","cam_02","2021-03-31 20:20:00","2021-03-31","20:20:00",2021,3,31,90,20,20,0,"timelapse","Ok","false","Lava Cave","02/10/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,29489,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX0051.JPG","2021_Lava2_29638","Lava2","cam_02","2021-04-01 20:40:00","2021-04-01","20:40:00",2021,4,1,91,20,40,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,29638,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX0369.JPG","2021_Lava2_29956","Lava2","cam_02","2021-04-04 01:40:00","2021-04-04","01:40:00",2021,4,4,94,1,40,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,29956,0,600,10,"alive",1,0,0,0,0,1
"Lava2","4_1_21 to 4_14_21","RCNX0792.JPG","2021_Lava2_30379","Lava2","cam_02","2021-04-07 00:10:00","2021-04-07","00:10:00",2021,4,7,97,0,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,30379,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1072.JPG","2021_Lava2_30659","Lava2","cam_02","2021-04-08 22:00:00","2021-04-08","22:00:00",2021,4,8,98,22,0,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"true","false",NA,30659,NA,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1091.JPG","2021_Lava2_30678","Lava2","cam_02","2021-04-09 01:10:00","2021-04-09","01:10:00",2021,4,9,99,1,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,30678,0,600,10,"alive",1,0,0,0,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1096.JPG","2021_Lava2_30683","Lava2","cam_02","2021-04-09 02:00:00","2021-04-09","02:00:00",2021,4,9,99,2,0,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,30683,NA,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1367.JPG","2021_Lava2_30954","Lava2","cam_02","2021-04-10 23:10:00","2021-04-10","23:10:00",2021,4,10,100,23,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,30954,0,600,10,"alive",1,0,0,0,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1370.JPG","2021_Lava2_30957","Lava2","cam_02","2021-04-10 23:40:00","2021-04-10","23:40:00",2021,4,10,100,23,40,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,30957,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1396.JPG","2021_Lava2_30983","Lava2","cam_02","2021-04-11 04:00:00","2021-04-11","04:00:00",2021,4,11,101,4,0,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,30983,NA,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1475.JPG","2021_Lava2_31062","Lava2","cam_02","2021-04-11 17:10:00","2021-04-11","17:10:00",2021,4,11,101,17,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Raven",1,"false",NA,"false","false",NA,31062,0,600,10,NA,0,1,0,0,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1497.JPG","2021_Lava2_31084","Lava2","cam_02","2021-04-11 20:50:00","2021-04-11","20:50:00",2021,4,11,101,20,50,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31084,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1499.JPG","2021_Lava2_31086","Lava2","cam_02","2021-04-11 21:10:00","2021-04-11","21:10:00",2021,4,11,101,21,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31086,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1500.JPG","2021_Lava2_31087","Lava2","cam_02","2021-04-11 21:20:00","2021-04-11","21:20:00",2021,4,11,101,21,20,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31087,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1504.JPG","2021_Lava2_31091","Lava2","cam_02","2021-04-11 22:00:00","2021-04-11","22:00:00",2021,4,11,101,22,0,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31091,NA,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1507.JPG","2021_Lava2_31094","Lava2","cam_02","2021-04-11 22:30:00","2021-04-11","22:30:00",2021,4,11,101,22,30,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31094,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1509.JPG","2021_Lava2_31096","Lava2","cam_02","2021-04-11 22:50:00","2021-04-11","22:50:00",2021,4,11,101,22,50,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31096,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1511.JPG","2021_Lava2_31098","Lava2","cam_02","2021-04-11 23:10:00","2021-04-11","23:10:00",2021,4,11,101,23,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31098,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1513.JPG","2021_Lava2_31100","Lava2","cam_02","2021-04-11 23:30:00","2021-04-11","23:30:00",2021,4,11,101,23,30,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31100,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1521.JPG","2021_Lava2_31108","Lava2","cam_02","2021-04-12 00:50:00","2021-04-12","00:50:00",2021,4,12,102,0,50,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31108,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1529.JPG","2021_Lava2_31116","Lava2","cam_02","2021-04-12 02:10:00","2021-04-12","02:10:00",2021,4,12,102,2,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"true","false",NA,31116,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1530.JPG","2021_Lava2_31117","Lava2","cam_02","2021-04-12 02:20:00","2021-04-12","02:20:00",2021,4,12,102,2,20,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31117,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1541.JPG","2021_Lava2_31128","Lava2","cam_02","2021-04-12 04:10:00","2021-04-12","04:10:00",2021,4,12,102,4,10,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31128,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_1_21 to 4_14_21","RCNX1543.JPG","2021_Lava2_31130","Lava2","cam_02","2021-04-12 04:30:00","2021-04-12","04:30:00",2021,4,12,102,4,30,0,"timelapse","Ok","false","Lava Cave","04/01/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31130,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_14_21 to 4_28_21","RCNX0110.JPG","2021_Lava2_31573","Lava2","cam_02","2021-04-15 05:50:00","2021-04-15","05:50:00",2021,4,15,105,5,50,0,"timelapse","Ok","false","Lava Cave","04/14/2021","Tam Ta","false","false","true","false",NA,"true",1,0,"false",NA,0,"false",NA,"false","false",NA,31573,0,600,10,"alive",1,0,0,0,0,1
"Lava2","4_14_21 to 4_28_21","RCNX0373.JPG","2021_Lava2_31836","Lava2","cam_02","2021-04-17 01:40:00","2021-04-17","01:40:00",2021,4,17,107,1,40,0,"timelapse","Ok","false","Lava Cave","04/14/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,31836,0,600,10,NA,0,0,0,1,0,1
"Lava2","4_14_21 to 4_28_21","RCNX0568.JPG","2021_Lava2_32031","Lava2","cam_02","2021-04-18 10:10:00","2021-04-18","10:10:00",2021,4,18,108,10,10,0,"timelapse","Ok","false","Lava Cave","04/14/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Unknown",1,"false",NA,"false","false","don't know what bird",32031,0,600,10,NA,0,0,0,0,0,0
"Lava2","4_14_21 to 4_28_21","RCNX0605.JPG","2021_Lava2_32068","Lava2","cam_02","2021-04-18 16:20:00","2021-04-18","16:20:00",2021,4,18,108,16,20,0,"timelapse","Ok","false","Lava Cave","04/14/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Unknown",1,"false",NA,"false","false","don't know what bird",32068,0,600,10,NA,0,0,0,0,0,0
"Lava2","4_14_21 to 4_28_21","RCNX1094.JPG","2021_Lava2_32557","Lava2","cam_02","2021-04-22 01:50:00","2021-04-22","01:50:00",2021,4,22,112,1,50,0,"timelapse","Ok","false","Lava Cave","04/14/2021","Tam Ta","false","false","true","false",NA,"false",0,0,"false","Mouse",1,"false",NA,"false","false",NA,32557,0,600,10,NA,0,0,0,1,0,1
