Begin.File,site,cam_id,date,time,date_time,yr,mnth,d,jday,hr,min,sec,time.since2,beaf,SCMU,CORA,tod
S4A07766_20210228_224000.wav,Refuge,cam_07,2021-02-28,22:40:00,2021-02-28T22:40:00Z,2021,2,28,59,22,40,0,0,now,1,0,dusk
S4A07766_20210228_225000.wav,Refuge,cam_07,2021-02-28,22:50:00,2021-02-28T22:50:00Z,2021,2,28,59,22,50,0,-600,before,1,0,dusk
S4A07766_20210303_093000.wav,Refuge,cam_07,2021-03-03,09:30:00,2021-03-03T09:30:00Z,2021,3,3,62,9,30,0,600,after,1,0,day
S4A07766_20210303_210000.wav,Refuge,cam_07,2021-03-03,21:00:00,2021-03-03T21:00:00Z,2021,3,3,62,21,0,0,-600,before,1,0,dusk
S4A07766_20210303_211000.wav,Refuge,cam_07,2021-03-03,21:10:00,2021-03-03T21:10:00Z,2021,3,3,62,21,10,0,-600,before,1,0,dusk
S4A07766_20210303_212000.wav,Refuge,cam_07,2021-03-03,21:20:00,2021-03-03T21:20:00Z,2021,3,3,62,21,20,0,-600,before,1,0,dusk
S4A07766_20210303_213000.wav,Refuge,cam_07,2021-03-03,21:30:00,2021-03-03T21:30:00Z,2021,3,3,62,21,30,0,-600,before,1,0,dusk
S4A07766_20210304_012000.wav,Refuge,cam_07,2021-03-04,01:20:00,2021-03-04T01:20:00Z,2021,3,4,63,1,20,0,-600,before,1,0,dawn
S4A07766_20210306_210000.wav,Refuge,cam_07,2021-03-06,21:00:00,2021-03-06T21:00:00Z,2021,3,6,65,21,0,0,418,before,1,0,dusk
S4A04765_20210214_212000.wav,Lava1,cam_01,2021-02-14,21:20:00,2021-02-14T21:20:00Z,2021,2,14,45,21,20,0,-600,before,0,0,dusk
S4A04765_20210214_224000.wav,Lava1,cam_01,2021-02-14,22:40:00,2021-02-14T22:40:00Z,2021,2,14,45,22,40,0,-600,before,0,0,dusk
S4A04765_20210216_234000.wav,Lava1,cam_01,2021-02-16,23:40:00,2021-02-16T23:40:00Z,2021,2,16,47,23,40,0,-600,before,0,0,dusk
S4A04765_20210216_235000.wav,Lava1,cam_01,2021-02-16,23:50:00,2021-02-16T23:50:00Z,2021,2,16,47,23,50,0,-600,before,0,0,dusk
S4A04765_20210218_213000.wav,Lava1,cam_01,2021-02-18,21:30:00,2021-02-18T21:30:00Z,2021,2,18,49,21,30,0,-600,before,0,0,dusk
S4A04765_20210219_192000.wav,Lava1,cam_01,2021-02-19,19:20:00,2021-02-19T19:20:00Z,2021,2,19,50,19,20,0,-600,before,0,0,dusk
S4A04765_20210222_191000.wav,Lava1,cam_01,2021-02-22,19:10:00,2021-02-22T19:10:00Z,2021,2,22,53,19,10,0,-600,before,0,0,dusk
S4A04765_20210224_024000.wav,Lava1,cam_01,2021-02-24,02:40:00,2021-02-24T02:40:00Z,2021,2,24,55,2,40,0,-600,before,0,0,dawn
S4A04765_20210302_222000.wav,Lava1,cam_01,2021-03-02,22:20:00,2021-03-02T22:20:00Z,2021,3,2,61,22,20,0,-600,before,0,0,dusk
S4A04765_20210302_233000.wav,Lava1,cam_01,2021-03-02,23:30:00,2021-03-02T23:30:00Z,2021,3,2,61,23,30,0,-600,before,0,0,dusk
S4A04765_20210306_193000.wav,Lava1,cam_01,2021-03-06,19:30:00,2021-03-06T19:30:00Z,2021,3,6,65,19,30,0,-600,before,0,0,dusk
S4A04765_20210309_042000.wav,Lava1,cam_01,2021-03-09,04:20:00,2021-03-09T04:20:00Z,2021,3,9,68,4,20,0,-600,before,0,0,dawn
S4A04765_20210311_191000.wav,Lava1,cam_01,2021-03-11,19:10:00,2021-03-11T19:10:00Z,2021,3,11,70,19,10,0,-600,before,0,0,dusk
S4A04765_20210313_212000.wav,Lava1,cam_01,2021-03-13,21:20:00,2021-03-13T21:20:00Z,2021,3,13,72,21,20,0,-600,before,0,0,dusk
S4A04765_20210314_223000.wav,Lava1,cam_01,2021-03-14,22:30:00,2021-03-14T22:30:00Z,2021,3,14,73,22,30,0,-600,before,0,0,dusk
S4A04765_20210315_235000.wav,Lava1,cam_01,2021-03-15,23:50:00,2021-03-15T23:50:00Z,2021,3,15,74,23,50,0,-600,before,0,0,dusk
S4A04765_20210213_223000.wav,Lava1,cam_01,2021-02-13,22:30:00,2021-02-13T22:30:00Z,2021,2,13,44,22,30,0,600,after,0,0,dusk
S4A04765_20210214_210000.wav,Lava1,cam_01,2021-02-14,21:00:00,2021-02-14T21:00:00Z,2021,2,14,45,21,0,0,600,after,0,0,dusk
S4A04765_20210214_222000.wav,Lava1,cam_01,2021-02-14,22:20:00,2021-02-14T22:20:00Z,2021,2,14,45,22,20,0,600,after,0,0,dusk
S4A04765_20210216_233000.wav,Lava1,cam_01,2021-02-16,23:30:00,2021-02-16T23:30:00Z,2021,2,16,47,23,30,0,600,after,0,0,dusk
S4A04765_20210218_211000.wav,Lava1,cam_01,2021-02-18,21:10:00,2021-02-18T21:10:00Z,2021,2,18,49,21,10,0,600,after,0,0,dusk
S4A04765_20210219_190000.wav,Lava1,cam_01,2021-02-19,19:00:00,2021-02-19T19:00:00Z,2021,2,19,50,19,0,0,600,after,0,0,dusk
S4A04765_20210222_185000.wav,Lava1,cam_01,2021-02-22,18:50:00,2021-02-22T18:50:00Z,2021,2,22,53,18,50,0,600,after,0,0,dusk
S4A04765_20210227_234000.wav,Lava1,cam_01,2021-02-27,23:40:00,2021-02-27T23:40:00Z,2021,2,27,58,23,40,0,600,after,0,0,dusk
S4A04765_20210302_220000.wav,Lava1,cam_01,2021-03-02,22:00:00,2021-03-02T22:00:00Z,2021,3,2,61,22,0,0,600,after,0,0,dusk
S4A04765_20210304_013000.wav,Lava1,cam_01,2021-03-04,01:30:00,2021-03-04T01:30:00Z,2021,3,4,63,1,30,0,600,after,0,0,dawn
S4A04765_20210304_014000.wav,Lava1,cam_01,2021-03-04,01:40:00,2021-03-04T01:40:00Z,2021,3,4,63,1,40,0,600,after,0,0,dawn
S4A04765_20210304_031000.wav,Lava1,cam_01,2021-03-04,03:10:00,2021-03-04T03:10:00Z,2021,3,4,63,3,10,0,600,after,0,0,dawn
S4A04765_20210306_191000.wav,Lava1,cam_01,2021-03-06,19:10:00,2021-03-06T19:10:00Z,2021,3,6,65,19,10,0,600,after,0,0,dusk
S4A04765_20210306_204000.wav,Lava1,cam_01,2021-03-06,20:40:00,2021-03-06T20:40:00Z,2021,3,6,65,20,40,0,600,after,0,0,dusk
S4A04765_20210311_185000.wav,Lava1,cam_01,2021-03-11,18:50:00,2021-03-11T18:50:00Z,2021,3,11,70,18,50,0,600,after,0,0,dusk
S4A04765_20210312_143000.wav,Lava1,cam_01,2021-03-12,14:30:00,2021-03-12T14:30:00Z,2021,3,12,71,14,30,0,754,after,0,0,day
S4A04765_20210312_202000.wav,Lava1,cam_01,2021-03-12,20:20:00,2021-03-12T20:20:00Z,2021,3,12,71,20,20,0,600,after,0,0,dusk
S4A04765_20210314_221000.wav,Lava1,cam_01,2021-03-14,22:10:00,2021-03-14T22:10:00Z,2021,3,14,73,22,10,0,600,after,0,0,dusk
S4A04765_20210214_004000.wav,Lava1,cam_01,2021-02-14,00:40:00,2021-02-14T00:40:00Z,2021,2,14,45,0,40,0,328,before,0,0,dawn
S4A04765_20210214_211000.wav,Lava1,cam_01,2021-02-14,21:10:00,2021-02-14T21:10:00Z,2021,2,14,45,21,10,0,0,now,0,0,dusk
S4A04765_20210214_223000.wav,Lava1,cam_01,2021-02-14,22:30:00,2021-02-14T22:30:00Z,2021,2,14,45,22,30,0,0,now,0,0,dusk
S4A04765_20210219_191000.wav,Lava1,cam_01,2021-02-19,19:10:00,2021-02-19T19:10:00Z,2021,2,19,50,19,10,0,0,now,0,0,dusk
S4A04765_20210222_190000.wav,Lava1,cam_01,2021-02-22,19:00:00,2021-02-22T19:00:00Z,2021,2,22,53,19,0,0,0,now,0,0,dusk
S4A04765_20210227_235000.wav,Lava1,cam_01,2021-02-27,23:50:00,2021-02-27T23:50:00Z,2021,2,27,58,23,50,0,0,now,0,0,dusk
S4A04765_20210306_192000.wav,Lava1,cam_01,2021-03-06,19:20:00,2021-03-06T19:20:00Z,2021,3,6,65,19,20,0,0,now,0,0,dusk
S4A04765_20210306_205000.wav,Lava1,cam_01,2021-03-06,20:50:00,2021-03-06T20:50:00Z,2021,3,6,65,20,50,0,0,now,0,0,dusk
S4A04765_20210309_041000.wav,Lava1,cam_01,2021-03-09,04:10:00,2021-03-09T04:10:00Z,2021,3,9,68,4,10,0,0,now,0,0,dawn
S4A04765_20210312_144000.wav,Lava1,cam_01,2021-03-12,14:40:00,2021-03-12T14:40:00Z,2021,3,12,71,14,40,0,154,before,0,0,day
S4A04765_20210314_222000.wav,Lava1,cam_01,2021-03-14,22:20:00,2021-03-14T22:20:00Z,2021,3,14,73,22,20,0,0,now,0,0,dusk
PWR01_20210214_222000.wav,Lava2,cam_02,2021-02-14,22:20:00,2021-02-14T22:20:00Z,2021,2,14,45,22,20,0,-600,before,0,0,dusk
PWR01_20210216_051000.wav,Lava2,cam_02,2021-02-16,05:10:00,2021-02-16T05:10:00Z,2021,2,16,47,5,10,0,-600,before,0,0,dawn
PWR01_20210216_061000.wav,Lava2,cam_02,2021-02-16,06:10:00,2021-02-16T06:10:00Z,2021,2,16,47,6,10,0,-600,before,0,0,dawn
PWR01_20210222_211000.wav,Lava2,cam_02,2021-02-22,21:10:00,2021-02-22T21:10:00Z,2021,2,22,53,21,10,0,-600,before,0,0,dusk
PWR01_20210223_105000.wav,Lava2,cam_02,2021-02-23,10:50:00,2021-02-23T10:50:00Z,2021,2,23,54,10,50,0,-549,before,0,0,day
PWR01_20210307_052000.wav,Lava2,cam_02,2021-03-07,05:20:00,2021-03-07T05:20:00Z,2021,3,7,66,5,20,0,-600,before,0,0,dawn
PWR01_20210307_053000.wav,Lava2,cam_02,2021-03-07,05:30:00,2021-03-07T05:30:00Z,2021,3,7,66,5,30,0,-600,before,0,0,dawn
PWR01_20210312_122000.wav,Lava2,cam_02,2021-03-12,12:20:00,2021-03-12T12:20:00Z,2021,3,12,71,12,20,0,-49,before,0,0,day
PWR01_20210312_144000.wav,Lava2,cam_02,2021-03-12,14:40:00,2021-03-12T14:40:00Z,2021,3,12,71,14,40,0,-600,before,0,0,day
PWR01_20210216_045000.wav,Lava2,cam_02,2021-02-16,04:50:00,2021-02-16T04:50:00Z,2021,2,16,47,4,50,0,600,after,0,0,dawn
PWR01_20210216_055000.wav,Lava2,cam_02,2021-02-16,05:50:00,2021-02-16T05:50:00Z,2021,2,16,47,5,50,0,600,after,0,0,dawn
PWR01_20210222_205000.wav,Lava2,cam_02,2021-02-22,20:50:00,2021-02-22T20:50:00Z,2021,2,22,53,20,50,0,600,after,0,0,dusk
PWR01_20210223_033000.wav,Lava2,cam_02,2021-02-23,03:30:00,2021-02-23T03:30:00Z,2021,2,23,54,3,30,0,600,after,0,0,dawn
PWR01_20210307_050000.wav,Lava2,cam_02,2021-03-07,05:00:00,2021-03-07T05:00:00Z,2021,3,7,66,5,0,0,600,after,0,0,dawn
PWR01_20210307_051000.wav,Lava2,cam_02,2021-03-07,05:10:00,2021-03-07T05:10:00Z,2021,3,7,66,5,10,0,600,after,0,0,dawn
PWR01_20210311_131000.wav,Lava2,cam_02,2021-03-11,13:10:00,2021-03-11T13:10:00Z,2021,3,11,70,13,10,0,837,after,0,0,day
PWR01_20210312_120000.wav,Lava2,cam_02,2021-03-12,12:00:00,2021-03-12T12:00:00Z,2021,3,12,71,12,0,0,1151,after,0,0,day
PWR01_20210312_140000.wav,Lava2,cam_02,2021-03-12,14:00:00,2021-03-12T14:00:00Z,2021,3,12,71,14,0,0,994,after,0,0,day
PWR01_20210312_141000.wav,Lava2,cam_02,2021-03-12,14:10:00,2021-03-12T14:10:00Z,2021,3,12,71,14,10,0,904,after,0,0,day
PWR01_20210214_221000.wav,Lava2,cam_02,2021-02-14,22:10:00,2021-02-14T22:10:00Z,2021,2,14,45,22,10,0,0,now,0,0,dusk
PWR01_20210216_060000.wav,Lava2,cam_02,2021-02-16,06:00:00,2021-02-16T06:00:00Z,2021,2,16,47,6,0,0,0,now,0,0,dawn
PWR01_20210219_000000.wav,Lava2,cam_02,2021-02-19,00:00:00,2021-02-19T00:00:00Z,2021,2,19,50,0,0,0,0,now,0,0,dawn
PWR01_20210222_210000.wav,Lava2,cam_02,2021-02-22,21:00:00,2021-02-22T21:00:00Z,2021,2,22,53,21,0,0,0,now,0,0,dusk
PWR01_20210223_034000.wav,Lava2,cam_02,2021-02-23,03:40:00,2021-02-23T03:40:00Z,2021,2,23,54,3,40,0,0,now,0,0,dawn
PWR01_20210223_104000.wav,Lava2,cam_02,2021-02-23,10:40:00,2021-02-23T10:40:00Z,2021,2,23,54,10,40,0,51,before,0,0,day
PWR01_20210311_132000.wav,Lava2,cam_02,2021-03-11,13:20:00,2021-03-11T13:20:00Z,2021,3,11,70,13,20,0,237,before,0,0,day
PWR01_20210312_121000.wav,Lava2,cam_02,2021-03-12,12:10:00,2021-03-12T12:10:00Z,2021,3,12,71,12,10,0,551,before,0,0,day
PWR04_20210215_014000.wav,Moss,cam_03,2021-02-15,01:40:00,2021-02-15T01:40:00Z,2021,2,15,46,1,40,0,-600,before,0,0,dawn
PWR04_20210219_034000.wav,Moss,cam_03,2021-02-19,03:40:00,2021-02-19T03:40:00Z,2021,2,19,50,3,40,0,-600,before,0,0,dawn
PWR04_20210219_053000.wav,Moss,cam_03,2021-02-19,05:30:00,2021-02-19T05:30:00Z,2021,2,19,50,5,30,0,-365,before,0,0,dawn
PWR04_20210219_213000.wav,Moss,cam_03,2021-02-19,21:30:00,2021-02-19T21:30:00Z,2021,2,19,50,21,30,0,-600,before,0,0,dusk
PWR04_20210220_050000.wav,Moss,cam_03,2021-02-20,05:00:00,2021-02-20T05:00:00Z,2021,2,20,51,5,0,0,-600,before,0,0,dawn
PWR04_20210221_210000.wav,Moss,cam_03,2021-02-21,21:00:00,2021-02-21T21:00:00Z,2021,2,21,52,21,0,0,-403,before,0,0,dusk
PWR04_20210221_212000.wav,Moss,cam_03,2021-02-21,21:20:00,2021-02-21T21:20:00Z,2021,2,21,52,21,20,0,-600,before,0,0,dusk
PWR04_20210221_222000.wav,Moss,cam_03,2021-02-21,22:20:00,2021-02-21T22:20:00Z,2021,2,21,52,22,20,0,-600,before,0,0,dusk
PWR04_20210221_234000.wav,Moss,cam_03,2021-02-21,23:40:00,2021-02-21T23:40:00Z,2021,2,21,52,23,40,0,-600,before,0,0,dusk
PWR04_20210222_035000.wav,Moss,cam_03,2021-02-22,03:50:00,2021-02-22T03:50:00Z,2021,2,22,53,3,50,0,-27,before,0,0,dawn
PWR04_20210222_040000.wav,Moss,cam_03,2021-02-22,04:00:00,2021-02-22T04:00:00Z,2021,2,22,53,4,0,0,-600,before,0,0,dawn
PWR04_20210222_221000.wav,Moss,cam_04,2021-02-22,22:10:00,2021-02-22T22:10:00Z,2021,2,22,53,22,10,0,-385,before,0,0,dusk
PWR04_20210223_051000.wav,Moss,cam_03,2021-02-23,05:10:00,2021-02-23T05:10:00Z,2021,2,23,54,5,10,0,-600,before,0,0,dawn
PWR04_20210226_213000.wav,Moss,cam_03,2021-02-26,21:30:00,2021-02-26T21:30:00Z,2021,2,26,57,21,30,0,-600,before,0,0,dusk
PWR04_20210226_214000.wav,Moss,cam_03,2021-02-26,21:40:00,2021-02-26T21:40:00Z,2021,2,26,57,21,40,0,-600,before,0,0,dusk
PWR04_20210227_202000.wav,Moss,cam_03,2021-02-27,20:20:00,2021-02-27T20:20:00Z,2021,2,27,58,20,20,0,-600,before,0,0,dusk
PWR04_20210301_052000.wav,Moss,cam_04,2021-03-01,05:20:00,2021-03-01T05:20:00Z,2021,3,1,60,5,20,0,-374,before,0,0,dawn
PWR04_20210302_105000.wav,Moss,cam_04,2021-03-02,10:50:00,2021-03-02T10:50:00Z,2021,3,2,61,10,50,0,-600,before,0,0,day
PWR04_20210303_002000.wav,Moss,cam_04,2021-03-03,00:20:00,2021-03-03T00:20:00Z,2021,3,3,62,0,20,0,-600,before,0,0,dawn
PWR04_20210303_235000.wav,Moss,cam_04,2021-03-03,23:50:00,2021-03-03T23:50:00Z,2021,3,3,62,23,50,0,-148,before,0,0,dusk
PWR04_20210304_025000.wav,Moss,cam_03,2021-03-04,02:50:00,2021-03-04T02:50:00Z,2021,3,4,63,2,50,0,-600,before,0,0,dawn
PWR04_20210304_030000.wav,Moss,cam_03,2021-03-04,03:00:00,2021-03-04T03:00:00Z,2021,3,4,63,3,0,0,-600,before,0,0,dawn
PWR04_20210304_110000.wav,Moss,cam_03,2021-03-04,11:00:00,2021-03-04T11:00:00Z,2021,3,4,63,11,0,0,-10,before,0,0,day
PWR04_20210304_111000.wav,Moss,cam_03,2021-03-04,11:10:00,2021-03-04T11:10:00Z,2021,3,4,63,11,10,0,-600,before,0,0,day
PWR04_20210305_022000.wav,Moss,cam_04,2021-03-05,02:20:00,2021-03-05T02:20:00Z,2021,3,5,64,2,20,0,-118,before,0,0,dawn
PWR04_20210305_225000.wav,Moss,cam_04,2021-03-05,22:50:00,2021-03-05T22:50:00Z,2021,3,5,64,22,50,0,-477,before,0,0,dusk
PWR04_20210306_022000.wav,Moss,cam_03,2021-03-06,02:20:00,2021-03-06T02:20:00Z,2021,3,6,65,2,20,0,-378,before,0,0,dawn
PWR04_20210308_212000.wav,Moss,cam_03,2021-03-08,21:20:00,2021-03-08T21:20:00Z,2021,3,8,67,21,20,0,-600,before,0,0,dusk
PWR04_20210308_214000.wav,Moss,cam_03,2021-03-08,21:40:00,2021-03-08T21:40:00Z,2021,3,8,67,21,40,0,-600,before,0,0,dusk
PWR04_20210308_215000.wav,Moss,cam_03,2021-03-08,21:50:00,2021-03-08T21:50:00Z,2021,3,8,67,21,50,0,-600,before,0,0,dusk
PWR04_20210308_220000.wav,Moss,cam_03,2021-03-08,22:00:00,2021-03-08T22:00:00Z,2021,3,8,67,22,0,0,-600,before,0,0,dusk
PWR04_20210309_212000.wav,Moss,cam_03,2021-03-09,21:20:00,2021-03-09T21:20:00Z,2021,3,9,68,21,20,0,-147,before,0,0,dusk
PWR04_20210311_001000.wav,Moss,cam_03,2021-03-11,00:10:00,2021-03-11T00:10:00Z,2021,3,11,70,0,10,0,-600,before,0,0,dawn
PWR04_20210314_055000.wav,Moss,cam_03,2021-03-14,05:50:00,2021-03-14T05:50:00Z,2021,3,14,73,5,50,0,-600,before,0,0,dawn
PWR04_20210314_060000.wav,Moss,cam_03,2021-03-14,06:00:00,2021-03-14T06:00:00Z,2021,3,14,73,6,0,0,-508,before,0,0,dawn
PWR04_20210315_222000.wav,Moss,cam_03,2021-03-15,22:20:00,2021-03-15T22:20:00Z,2021,3,15,74,22,20,0,-327,before,0,0,dusk
PWR04_20210215_012000.wav,Moss,cam_03,2021-02-15,01:20:00,2021-02-15T01:20:00Z,2021,2,15,46,1,20,0,600,after,0,0,dawn
PWR04_20210219_032000.wav,Moss,cam_03,2021-02-19,03:20:00,2021-02-19T03:20:00Z,2021,2,19,50,3,20,0,600,after,0,0,dawn
PWR04_20210219_051000.wav,Moss,cam_03,2021-02-19,05:10:00,2021-02-19T05:10:00Z,2021,2,19,50,5,10,0,835,after,0,0,dawn
PWR04_20210220_044000.wav,Moss,cam_03,2021-02-20,04:40:00,2021-02-20T04:40:00Z,2021,2,20,51,4,40,0,600,after,0,0,dawn
PWR04_20210221_204000.wav,Moss,cam_03,2021-02-21,20:40:00,2021-02-21T20:40:00Z,2021,2,21,52,20,40,0,797,after,0,0,dusk
PWR04_20210221_232000.wav,Moss,cam_03,2021-02-21,23:20:00,2021-02-21T23:20:00Z,2021,2,21,52,23,20,0,600,after,0,0,dusk
PWR04_20210222_215000.wav,Moss,cam_04,2021-02-22,21:50:00,2021-02-22T21:50:00Z,2021,2,22,53,21,50,0,815,after,0,0,dusk
PWR04_20210223_045000.wav,Moss,cam_03,2021-02-23,04:50:00,2021-02-23T04:50:00Z,2021,2,23,54,4,50,0,600,after,0,0,dawn
PWR04_20210226_210000.wav,Moss,cam_03,2021-02-26,21:00:00,2021-02-26T21:00:00Z,2021,2,26,57,21,0,0,1175,after,0,0,dusk
PWR04_20210226_211000.wav,Moss,cam_03,2021-02-26,21:10:00,2021-02-26T21:10:00Z,2021,2,26,57,21,10,0,600,after,0,0,dusk
PWR04_20210227_195000.wav,Moss,cam_03,2021-02-27,19:50:00,2021-02-27T19:50:00Z,2021,2,27,58,19,50,0,1191,after,0,0,dusk
PWR04_20210227_200000.wav,Moss,cam_03,2021-02-27,20:00:00,2021-02-27T20:00:00Z,2021,2,27,58,20,0,0,600,after,0,0,dusk
PWR04_20210228_205000.wav,Moss,cam_03,2021-02-28,20:50:00,2021-02-28T20:50:00Z,2021,2,28,59,20,50,0,892,after,0,0,dusk
PWR04_20210301_050000.wav,Moss,cam_04,2021-03-01,05:00:00,2021-03-01T05:00:00Z,2021,3,1,60,5,0,0,826,after,0,0,dawn
PWR04_20210302_001000.wav,Moss,cam_03,2021-03-02,00:10:00,2021-03-02T00:10:00Z,2021,3,2,61,0,10,0,600,after,0,0,dawn
PWR04_20210302_002000.wav,Moss,cam_03,2021-03-02,00:20:00,2021-03-02T00:20:00Z,2021,3,2,61,0,20,0,600,after,0,0,dawn
PWR04_20210302_102000.wav,Moss,cam_04,2021-03-02,10:20:00,2021-03-02T10:20:00Z,2021,3,2,61,10,20,0,1114,after,0,0,day
PWR04_20210302_103000.wav,Moss,cam_04,2021-03-02,10:30:00,2021-03-02T10:30:00Z,2021,3,2,61,10,30,0,600,after,0,0,day
PWR04_20210303_000000.wav,Moss,cam_04,2021-03-03,00:00:00,2021-03-03T00:00:00Z,2021,3,3,62,0,0,0,600,after,0,0,dawn
PWR04_20210303_233000.wav,Moss,cam_04,2021-03-03,23:30:00,2021-03-03T23:30:00Z,2021,3,3,62,23,30,0,1052,after,0,0,dusk
PWR04_20210304_024000.wav,Moss,cam_03,2021-03-04,02:40:00,2021-03-04T02:40:00Z,2021,3,4,63,2,40,0,600,after,0,0,dawn
PWR04_20210304_104000.wav,Moss,cam_03,2021-03-04,10:40:00,2021-03-04T10:40:00Z,2021,3,4,63,10,40,0,1190,after,0,0,day
PWR04_20210304_105000.wav,Moss,cam_03,2021-03-04,10:50:00,2021-03-04T10:50:00Z,2021,3,4,63,10,50,0,600,after,0,0,day
PWR04_20210305_020000.wav,Moss,cam_04,2021-03-05,02:00:00,2021-03-05T02:00:00Z,2021,3,5,64,2,0,0,1082,after,0,0,dawn
PWR04_20210305_230000.wav,Moss,cam_03,2021-03-05,23:00:00,2021-03-05T23:00:00Z,2021,3,5,64,23,0,0,652,after,0,0,dusk
PWR04_20210308_210000.wav,Moss,cam_03,2021-03-08,21:00:00,2021-03-08T21:00:00Z,2021,3,8,67,21,0,0,600,after,0,0,dusk
PWR04_20210308_231000.wav,Moss,cam_03,2021-03-08,23:10:00,2021-03-08T23:10:00Z,2021,3,8,67,23,10,0,1187,after,0,0,dusk
PWR04_20210308_232000.wav,Moss,cam_03,2021-03-08,23:20:00,2021-03-08T23:20:00Z,2021,3,8,67,23,20,0,600,after,0,0,dusk
PWR04_20210309_210000.wav,Moss,cam_03,2021-03-09,21:00:00,2021-03-09T21:00:00Z,2021,3,9,68,21,0,0,1053,after,0,0,dusk
PWR04_20210310_231000.wav,Moss,cam_03,2021-03-10,23:10:00,2021-03-10T23:10:00Z,2021,3,10,69,23,10,0,1046,after,0,0,dusk
PWR04_20210311_040000.wav,Moss,cam_03,2021-03-11,04:00:00,2021-03-11T04:00:00Z,2021,3,11,70,4,0,0,887,after,0,0,dawn
PWR04_20210311_193000.wav,Moss,cam_03,2021-03-11,19:30:00,2021-03-11T19:30:00Z,2021,3,11,70,19,30,0,851,after,0,0,dusk
PWR04_20210315_220000.wav,Moss,cam_03,2021-03-15,22:00:00,2021-03-15T22:00:00Z,2021,3,15,74,22,0,0,873,after,0,0,dusk
PWR04_20210219_212000.wav,Moss,cam_03,2021-02-19,21:20:00,2021-02-19T21:20:00Z,2021,2,19,50,21,20,0,0,now,0,0,dusk
PWR04_20210221_205000.wav,Moss,cam_03,2021-02-21,20:50:00,2021-02-21T20:50:00Z,2021,2,21,52,20,50,0,197,before,0,0,dusk
PWR04_20210221_213000.wav,Moss,cam_03,2021-02-21,21:30:00,2021-02-21T21:30:00Z,2021,2,21,52,21,30,0,0,now,0,0,dusk
PWR04_20210221_221000.wav,Moss,cam_03,2021-02-21,22:10:00,2021-02-21T22:10:00Z,2021,2,21,52,22,10,0,0,now,0,0,dusk
PWR04_20210223_050000.wav,Moss,cam_03,2021-02-23,05:00:00,2021-02-23T05:00:00Z,2021,2,23,54,5,0,0,0,now,0,0,dawn
PWR04_20210228_210000.wav,Moss,cam_03,2021-02-28,21:00:00,2021-02-28T21:00:00Z,2021,2,28,59,21,0,0,292,before,0,0,dusk
PWR04_20210228_212000.wav,Moss,cam_03,2021-02-28,21:20:00,2021-02-28T21:20:00Z,2021,2,28,59,21,20,0,0,now,0,0,dusk
PWR04_20210301_051000.wav,Moss,cam_04,2021-03-01,05:10:00,2021-03-01T05:10:00Z,2021,3,1,60,5,10,0,226,before,0,0,dawn
PWR04_20210303_001000.wav,Moss,cam_04,2021-03-03,00:10:00,2021-03-03T00:10:00Z,2021,3,3,62,0,10,0,0,now,0,0,dawn
PWR04_20210303_234000.wav,Moss,cam_04,2021-03-03,23:40:00,2021-03-03T23:40:00Z,2021,3,3,62,23,40,0,452,before,0,0,dusk
PWR04_20210305_021000.wav,Moss,cam_04,2021-03-05,02:10:00,2021-03-05T02:10:00Z,2021,3,5,64,2,10,0,482,before,0,0,dawn
PWR04_20210305_231000.wav,Moss,cam_03,2021-03-05,23:10:00,2021-03-05T23:10:00Z,2021,3,5,64,23,10,0,52,before,0,0,dusk
PWR04_20210310_232000.wav,Moss,cam_03,2021-03-10,23:20:00,2021-03-10T23:20:00Z,2021,3,10,69,23,20,0,446,before,0,0,dusk
PWR04_20210311_000000.wav,Moss,cam_03,2021-03-11,00:00:00,2021-03-11T00:00:00Z,2021,3,11,70,0,0,0,0,now,0,0,dawn
PWR04_20210311_041000.wav,Moss,cam_03,2021-03-11,04:10:00,2021-03-11T04:10:00Z,2021,3,11,70,4,10,0,287,before,0,0,dawn
PWR04_20210315_221000.wav,Moss,cam_03,2021-03-15,22:10:00,2021-03-15T22:10:00Z,2021,3,15,74,22,10,0,273,before,0,0,dusk
PWR05_20210219_122000.wav,Pinnacle,cam_05,2021-02-19,12:20:00,2021-02-19T12:20:00Z,2021,2,19,50,12,20,0,-600,before,0,0,day
PWR05_20210219_161000.wav,Pinnacle,cam_05,2021-02-19,16:10:00,2021-02-19T16:10:00Z,2021,2,19,50,16,10,0,-600,before,0,0,day
PWR05_20210219_163000.wav,Pinnacle,cam_05,2021-02-19,16:30:00,2021-02-19T16:30:00Z,2021,2,19,50,16,30,0,-600,before,0,0,day
PWR05_20210220_044000.wav,Pinnacle,cam_06,2021-02-20,04:40:00,2021-02-20T04:40:00Z,2021,2,20,51,4,40,0,-600,before,0,0,dawn
PWR05_20210222_152000.wav,Pinnacle,cam_05,2021-02-22,15:20:00,2021-02-22T15:20:00Z,2021,2,22,53,15,20,0,-258,before,0,0,day
PWR05_20210222_153000.wav,Pinnacle,cam_05,2021-02-22,15:30:00,2021-02-22T15:30:00Z,2021,2,22,53,15,30,0,-600,before,0,0,day
PWR05_20210224_111000.wav,Pinnacle,cam_05,2021-02-24,11:10:00,2021-02-24T11:10:00Z,2021,2,24,55,11,10,0,-600,before,0,0,day
PWR05_20210224_122000.wav,Pinnacle,cam_05,2021-02-24,12:20:00,2021-02-24T12:20:00Z,2021,2,24,55,12,20,0,-600,before,0,0,day
