Site,File,RelativePath,Date,Time,Animal,Murrelet,Adult,Offspring,Egg,Species,Count,PredationEvent,SecondOpinion,Comments
Lava1,RCNX3827.JPG,2_10_21 to 4_1_21,3/8/2021,22:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX3828.JPG,2_10_21 to 4_1_21,3/8/2021,22:50:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX3834.JPG,2_10_21 to 4_1_21,3/8/2021,23:50:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX3860.JPG,2_10_21 to 4_1_21,3/9/2021,4:10:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX3866.JPG,2_10_21 to 4_1_21,3/9/2021,5:02:05,TRUE,FALSE,0,0,FALSE,Unknown,1,FALSE,FALSE,NA
Lava1,RCNX4132.JPG,2_10_21 to 4_1_21,3/11/2021,0:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4134.JPG,2_10_21 to 4_1_21,3/11/2021,1:00:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4242.JPG,2_10_21 to 4_1_21,3/11/2021,19:00:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4270.JPG,2_10_21 to 4_1_21,3/11/2021,23:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4361.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:34,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4362.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:34,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4363.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:35,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4364.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:35,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4365.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:36,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4366.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:45,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4367.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:46,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4368.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:47,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4369.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:47,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4370.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:48,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX4371.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:52,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4372.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:53,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4373.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:54,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4374.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:54,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4375.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:55,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4376.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:58,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4377.JPG,2_10_21 to 4_1_21,3/12/2021,14:42:58,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX4415.JPG,2_10_21 to 4_1_21,3/12/2021,20:30:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4416.JPG,2_10_21 to 4_1_21,3/12/2021,20:40:00,TRUE,TRUE,2,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4422.JPG,2_10_21 to 4_1_21,3/12/2021,21:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4425.JPG,2_10_21 to 4_1_21,3/12/2021,22:10:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4426.JPG,2_10_21 to 4_1_21,3/12/2021,22:20:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4431.JPG,2_10_21 to 4_1_21,3/12/2021,23:10:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4432.JPG,2_10_21 to 4_1_21,3/12/2021,23:20:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4433.JPG,2_10_21 to 4_1_21,3/12/2021,23:30:00,TRUE,TRUE,2,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4434.JPG,2_10_21 to 4_1_21,3/12/2021,23:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4560.JPG,2_10_21 to 4_1_21,3/13/2021,20:40:00,TRUE,TRUE,2,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4562.JPG,2_10_21 to 4_1_21,3/13/2021,21:00:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4563.JPG,2_10_21 to 4_1_21,3/13/2021,21:10:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4565.JPG,2_10_21 to 4_1_21,3/13/2021,21:30:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4569.JPG,2_10_21 to 4_1_21,3/13/2021,22:10:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4699.JPG,2_10_21 to 4_1_21,3/14/2021,20:50:00,TRUE,FALSE,0,0,FALSE,Mouse,1,FALSE,FALSE,NA
Lava1,RCNX4708.JPG,2_10_21 to 4_1_21,3/14/2021,22:20:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4859.JPG,2_10_21 to 4_1_21,3/15/2021,23:30:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4860.JPG,2_10_21 to 4_1_21,3/15/2021,23:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4863.JPG,2_10_21 to 4_1_21,3/16/2021,0:10:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4864.JPG,2_10_21 to 4_1_21,3/16/2021,0:20:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX4865.JPG,2_10_21 to 4_1_21,3/16/2021,0:30:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX5148.JPG,2_10_21 to 4_1_21,3/17/2021,23:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX5154.JPG,2_10_21 to 4_1_21,3/18/2021,0:40:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX5284.JPG,2_10_21 to 4_1_21,3/18/2021,22:20:00,TRUE,FALSE,0,0,FALSE,Unknown,1,FALSE,FALSE,NA
Lava1,RCNX5297.JPG,2_10_21 to 4_1_21,3/19/2021,0:30:00,TRUE,TRUE,1,0,FALSE,NA,0,FALSE,FALSE,NA
Lava1,RCNX5353.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:00,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5354.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:01,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5355.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:01,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5356.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:02,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5357.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:02,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5358.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:04,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5359.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:04,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5360.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:05,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5361.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:05,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5362.JPG,2_10_21 to 4_1_21,3/19/2021,8:57:06,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5368.JPG,2_10_21 to 4_1_21,3/19/2021,8:58:37,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5369.JPG,2_10_21 to 4_1_21,3/19/2021,8:58:37,TRUE,FALSE,0,0,FALSE,Raven,1,TRUE,TRUE,not sure what's in raven's beak
Lava1,RCNX5370.JPG,2_10_21 to 4_1_21,3/19/2021,8:58:38,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5378.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:33,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5379.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:34,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5380.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:35,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5381.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:35,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5382.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:36,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5383.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:46,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5384.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:46,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5385.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:47,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5386.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:48,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5387.JPG,2_10_21 to 4_1_21,3/19/2021,8:59:48,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5388.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:00,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5389.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:00,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5390.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:02,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5391.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:02,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5392.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:03,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5393.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:03,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5394.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:05,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5395.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:06,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5396.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:07,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5397.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:07,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5398.JPG,2_10_21 to 4_1_21,3/19/2021,9:00:08,TRUE,FALSE,0,0,FALSE,Raven,1,FALSE,FALSE,NA
Lava1,RCNX5399.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:04,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5400.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:04,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5401.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:05,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5402.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:06,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5403.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:06,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5404.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:07,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5405.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:08,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5406.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:09,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5407.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:09,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5408.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:10,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5409.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:18,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5410.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:18,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5411.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:19,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5412.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:19,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5413.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:20,TRUE,FALSE,0,0,FALSE,Raven,2,FALSE,FALSE,NA
Lava1,RCNX5414.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:25,TRUE,TRUE,1,0,FALSE,Raven,2,TRUE,FALSE,NA
Lava1,RCNX5415.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:26,TRUE,TRUE,1,0,FALSE,Raven,2,TRUE,FALSE,NA
Lava1,RCNX5416.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:26,TRUE,TRUE,1,0,FALSE,Raven,2,TRUE,FALSE,NA
Lava1,RCNX5417.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:27,TRUE,TRUE,1,0,FALSE,Raven,2,TRUE,FALSE,NA
Lava1,RCNX5418.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:27,TRUE,TRUE,1,0,FALSE,Raven,2,TRUE,FALSE,NA
Lava1,RCNX5419.JPG,2_10_21 to 4_1_21,3/19/2021,9:03:43,TRUE,TRUE,1,0,FALSE,Raven,1,TRUE,FALSE,NA
